प्रतिलोम	p ɾ ə t̪ ɪ l oː m
अल्फ़ाज़	ə l f ɑː z
महापौर	m ə ɦ ɑː p ɔː ɾ
मटकाना	m ə ʈ k ɑː n ɑː
राजकोट	ɾ ɑː d͡ʒ k oː ʈ
बाट	b ɑː ʈ
बड़े	b ə ɽ eː
अरुचि	ə ɾ ʊ t͡ʃ iː
थपथपाना	t̪ʰ ə p ə t̪ʰ p ɑː n ɑː
विस्फोट	ʋ ɪ s pʰ oː ʈ
अष्टकोण	ə ʃ ʈ k oː n
उमड़ना	ʊ m ə ɽ n ɑː
चित्रकारी	t͡ʃ ɪ t̪ ɾ ə k ɑː ɾ iː
भग	b ʱ ə ɡ
फ़िरंगी	f ɪ ɾ ə ŋ ɡ iː
रजोदर्शन	ɾ ə d͡ʒ oː d̪ ə ɾ ʃ ə n
प्रॉसिक्यूटर	p ɾ ɔː s ɪ k j uː ʈ ə ɾ
संवेदना	s ə̃ m ʋ eː d̪ n̪ aː
पूरी	p uː ɾ iː
वित्तीय	ʋ ɪ t̪ t̪ iː j
स्थल	s t̪ʰ ə l
दिल्ली	d̪ ɪ l l iː
बदहज़मी	b ə d̪ ʱ ə z m iː
काना	k ɑː n ɑː
परदेश	p ə ɾ d̪ eː ʃ
जादूगरनी	d͡ʒ ɑː d̪ uː ɡ ə ɾ n iː
प्रेस	p ɾ eː s
अंतर्राष्ट्रीय	ə n t̪ ə ɾ ɾ ɑː ʃ ʈ ɾ iː j
पठानकोट	p ə ʈʰ ɑː n k oː ʈ
ऐच्छिक	ɛː t͡ʃ t͡ʃʰ ɪ k
रावलपिंडी	ɾ ɑː ʋ ə l p ɪ n ɖ iː
परित्यक्त	p ə ɾ ɪ t̪ j ə k t̪
मनुज	m ə n ʊ d͡ʒ
कमान	k ə m ɑː n
लातीनी	l ɑː t̪ iː n iː
किराया	k ɪ ɾ ɑː j ɑː
मर्दुमशुमारी	m ə ɾ d̪ ʊ m ʃ ʊ m ɑː ɾ iː
हंगरी	ɦ ə ŋ ɡ ɾ iː
नमश्कार	n ə m ə ʃ k ɑː ɾ
वेबसाइट	ʋ eː b s ɑː ɪ ʈ
गिराना	ɡ ɪ ɾ ɑː n ɑː
शासक	ʃ ɑː s ə k
अल्पसंख्यक	ə l p s ə ŋ kʰ j ə k
जाला	d͡ʒ ɑː l ɑː
भक्ति	b ʱ ə k t̪ iː
मालदीव	m ɑː l d̪ iː ʋ
सक्षम	s ə k ʃ ə m
गिरफ़्तारी	ɡ ɪ ɾ ə f t̪ ɑː ɾ iː
प्रतिच्छेद	p ɾ ə t̪ ɪ t͡ʃ t͡ʃʰ eː d̪
रोध	ɾ oː d̪ ʱ
अंगुल	ə ŋ ɡ ʊ l
कोपचा	k oː p t͡ʃ ɑː
जातिगत	d͡ʒ ɑː t̪ ɪ ɡ ə t̪
अभ्यस्त	ə b ʱ j ə s t̪
सावधानी	s ɑː ʋ d̪ ʱ ɑː n iː
पत्थरबाज़ी	p ə t̪ t̪ʰ ə ɾ b ɑː z iː
दोहा	d̪ oː ɦ ɑː
दरार	d̪ ə ɾ ɑː ɾ
क्या	k j ɑː
अचानक	ə t͡ʃ ɑː n ə k
केरल	k eː ɾ ə l
रिज़ल्ट	ɾ ɪ z ə l ʈ
सलामत	s ə l ɑː m ə t̪
पंखावाला	p ə ŋ kʰ ɑː ʋ ɑː l ɑː
थमना	t̪ʰ ə m n ɑː
रिपोर्टर	ɾ ɪ p oː ɾ ʈ ə ɾ
रंगकर्मी	ɾ ə ŋ ɡ k ə ɾ m iː
जुमला	d͡ʒ ʊ m l ɑː
फ़ुर्सत	f ʊ ɾ s ə t̪
चुपड़ना	t͡ʃ ʊ p ə ɽ n ɑː
जय	d͡ʒ ə j
ठूँसना	ʈʰ ũː s n ɑː
अगिन	ə ɡ ɪ n
समीक्षा	s ə m iː k ʃ ɑː
मायूसी	m ɑː j uː s iː
वली	ʋ ə l iː
हिजड़ा	ɦ ɪ d͡ʒ ɽ ɑː
सशस्त्र	s ə ʃ ə s t̪ ɾ
रान	ɾ ɑː n
खुलकर	kʰ ʊ l k ə ɾ
वाद्य	ʋ ɑː d̪ j
ब्रह्म	b ɾ ə ʱ m
दबोचना	d̪ ə b oː t͡ʃ n ɑː
प्राप्त	p ɾ ɑː p t̪
मूसल	m uː s ə l
कुसुम	k ʊ s ʊ m
कोहराम	k oː ʱ ɾ ɑː m
अबिवात्त	ə b ɪ ʋ ɑː t̪ t̪
सवा	s ə ʋ ɑː
ग्लासगो	ɡ l ɑː s ɡ oː
ईद	iː d̪
आसामी	ɑː s ɑː m iː
इमोजी	ɪ m oː d͡ʒ iː
बीबी	b iː b iː
मोक्ष	m oː k ʃ ə
ओढ़ना	oː ɽ ʱ n ɑː
बेजान	b eː d͡ʒ ɑː n
माह	m ɑː ʱ
गंदगी	ɡ ə n d̪ ə ɡ iː
वायुमंडलीय	ʋ ɑː j ʊ m ə n ɖ l iː j
हिजरी	ɦ ɪ d͡ʒ ɾ iː
वफ़ा	ʋ ə f ɑː
दाताओ	d̪ ɑː t̪ ɑː oː
समाधि	s ə m ɑː d̪ ʱ iː
ठुमक	ʈʰ ʊ m ə k
सोची	s oː t͡ʃ iː
तेंदुआ	t̪ eː n d̪ ʊ ɑː
मुर्दा	m ʊ ɾ d̪ ɑː
वेटिकन	ʋ eː ʈ ɪ k ə n
भजन	b ʱ ə d͡ʒ ə n
रसूल	ɾ ə s uː l
सुन्दर	s ʊ n d̪ ə ɾ
खूब	kʰ uː b
ऐसी	ɛː s iː
गंध	ɡ ə n d̪ ʱ
हुक्म	ɦ ʊ k m
झा	d͡ʒ ʱ ɑː
कोटा	k oː ʈ ɑː
अधिभार	ə d̪ ʱ ɪ b ʱ ɑː ɾ
केन्या	k eː n j ɑː
पूर्णांक	p uː ɾ n ɑː ŋ k
जलाल	d͡ʒ ə l ɑː l
दूर	d̪ uː ɾ
तंदुरुस्ती	t̪ ə n d̪ ʊ ɾ ʊ s t̪ iː
तिक्की	t̪ ɪ k k iː
रईस	ɾ ə iː s
मक्खन	m ə k kʰ ə n
स्थूल	s t̪ʰ uː l
सुर	s ʊ ɾ
चलाना	t͡ʃ ə l ɑː n ɑː
अपकीर्ति	ə p k iː ɾ t̪ iː
अनूठा	ə n uː ʈʰ ɑː
नस्लभेद	n ə s l b ʱ eː d̪
गोरू	ɡ oː ɾ uː
हुड़दंगबाज़	ɦ ʊ ɽ d̪ ə ŋ ɡ b ɑː z
साक्षर	s ɑː k ʃ ə ɾ
दराज़	d̪ ə ɾ ɑː z
शोषित	ʃ oː ʃ ɪ t̪
मनश्चिकित्सक	m ə n ə ʃ t͡ʃ ɪ k ɪ t̪ s ə k
केंद्र	k eː n d̪ ɾ
मौखिक	m ɔː kʰ ɪ k
इलाही	ɪ l ɑː ɦ iː
करारा	k ə ɾ ɑː ɾ ɑː
नवाबशाह	n ə ʋ ɑː b ʃ ɑː ʱ
अजी	ə d͡ʒ iː
सहायक	s ə ɦ ɑː j ə k
तेरा	t̪ eː ɾ ɑː
कगार	k ə ɡ ɑː ɾ
शोहरत	ʃ oː ʱ ɾ ə t̪
बदन	b ə d̪ ə n
नाता	n ɑː t̪ ɑː
गुदा	ɡ ʊ d̪ ɑː
सितम	s ɪ t̪ ə m
अर्धशिक्षित	ə ɾ d̪ ʱ ʃ ɪ k ʃ ɪ t̪
असहाय	ə s ɦ ɑː j
आज़ाद	ɑː z ɑː d̪
चायदानी	t͡ʃ ɑː j d̪ ɑː n iː
हिन्दी	ɦ ɪ n d̪ iː
गरिमा	ɡ ə ɾ ɪ m ɑː
दुर्गंध	d̪ ʊ ɾ ɡ ə n d̪ ʱ
आज्ञा	ɑː ɡ j ɑː
लेबनॉन	l eː b n ɔː n
सचिव	s ə t͡ʃ ɪ ʋ
आश्वासन	ɑː ʃ ʋ ɑː s ə n
कसरत	k ə s ɾ ə t̪
अयस्क	ə j ə s k
बीजांडासन	b iː d͡ʒ ɑː n ɖ ɑː s ə n
रवानी	ɾ ə ʋ ɑː n iː
छत्तीसगढ़	t͡ʃʰ ə t̪ t̪ iː s ɡ ə ɽ ʱ
ज्ञानकोष	ɡ j ɑː n k oː ʃ
प्रचार	p ɾ ə t͡ʃ ɑː ɾ
चिंता	t͡ʃ ɪ n t̪ ɑː
नेतृत्व	n eː t̪ ɾ ɪ t̪ ʋ
मांग	m ɑː ŋ ɡ
माले	m ɑː l eː
सवाना	s ə ʋ ɑː n ɑː
तिरस्कार	t̪ ɪ ɾ ə s k ɑː ɾ
ऊपर	uː p ə ɾ
मिसेज़	m ɪ s eː z
कंगन	k ə ŋ ɡ ə n
अटारी	ə ʈ ɑː ɾ iː
मुजाहिदीन	m ʊ d͡ʒ ɑː ɦ ɪ d̪ iː n
निरभिमान	n ɪ ɾ ə b ʱ ɪ m ɑː n
स्त्री	s t̪ ɾ iː
पंडाल	p ə n ɖ ɑː l
अगुआ	ə ɡ ʊ ɑː
प्रदेश	p ɾ ə d̪ eː ʃ
परवानगी	p ə ɾ ʋ ɑː n ɡ iː
सेवक	s eː ʋ ə k
कथ्य	k ə t̪ʰ j
अभिवादन	ə b ʱ ɪ ʋ ɑː d̪ ə n
नागपुर	n ɑː ɡ p ʊ ɾ
सिचुआन	s ɪ t͡ʃ ʊ ɑː n
मधुशाला	m ə d̪ ʱ ʊ ʃ ɑː l ɑː
फ़रेब	f ə ɾ eː b
मनोरंजन	m ə n oː ɾ ə ɲ d͡ʒ ə n
मुस्कुराना	m ʊ s k ʊ ɾ ɑː n ɑː
बरकत	b ə ɾ k ə t̪
दाता	d̪ ɑː t̪ ɑː
भूमिपुत्र	b ʱ uː m ɪ p ʊ t̪ ɾ
विलासिता	ʋ ɪ l ɑː s ɪ t̪ ɑː
पलान्डु	p ə l ɑː n ɖ uː
कृति	k ɽ ɪ t̪ iː
बारी	b ɑː ɾ iː
कुल्चा	k ʊ l t͡ʃ ɑː
सराय	s ə ɾ ɑː j
गणेश	ɡ ə ɳ e ʃ
दीपिका	d̪ iː p ɪ k ɑː
चीनी	t͡ʃ iː n iː
दिरम	d̪ ɪ ɾ ə m
कठमुल्ला	k ə ʈʰ m ʊ l l ɑː
भूविज्ञान	b ʱ uː ʋ ɪ ɡ j ɑː n
पुराना	p ʊ ɾ ɑː n ɑː
बंबा	b ə m b ɑː
उद्योगपति	ʊ d̪ j oː ɡ p ə t̪ iː
हरिस	ɦ ə ɾ ɪ s
संध्या	s ə n d̪ ʱ j ɑː
चमक	t͡ʃ ə m ə k
बेबुनियाद	b eː b ʊ n iː j ɑː d̪
भ्राता	b ʱ ɾ ɑː t̪ ɑː
लमहा	l ə m ɦ ɑː
कुल्ला	k ʊ l l ɑː
तेजपत्ता	t̪ eː d͡ʒ p ə t̪ t̪ ɑː
मुझ	m ʊ d͡ʒ ʱ
छल	t͡ʃʰ ə l
आरामदेह	ɑː ɾ ɑː m d̪ eː ʱ
दीनार	d̪ iː n ɑː ɾ
चाची	t͡ʃ ɑː t͡ʃ iː
कक्षा	k ə k ʃ ɑː
अभ्यासवश	ə b ʱ j ɑː s ʋ ə ʃ
तकलीफ़देह	t̪ ə k l iː f d̪ eː ʱ
व्यष्टि	ʋ j ə ʃ ʈ iː
विखंडन	ʋ ɪ kʰ ə n ɖ ə n
शीघ्रता	ʃ iː ɡ ʱ ɾ ə t̪ ɑː
नारीवाद	n ɑː ɾ iː ʋ ɑː d̪
निचला	n ɪ t͡ʃ l ɑː
होशियार	ɦ oː ʃ iː j ɑː ɾ
म्यान	m j ɑː n
बमवर्षक	b ə m ʋ ə ɾ ʃ ə k
धज्जी	d̪ ʱ ə d͡ʒ d͡ʒ iː
नारा	n ɑː ɾ ɑː
सत्रह	s ə t̪ ɾ ə ʱ
झाग	d͡ʒ ʱ ɑː ɡ
चाचा	t͡ʃ ɑː t͡ʃ ɑː
अनिवार्यतः	ə n ɪ ʋ ɑː ɾ j ə t̪ əʰ
साधन	s ɑː d̪ ʱ ə n
संज्ञा	s ə ɲ ɡ j ɑː
मरहबा	m ə ɾ ɦ ə b ɑː
रूमाल	ɾ uː m ɑː l
बाजी	b ɑː d͡ʒ iː
सज़ा	s ə z ɑː
इंद्रिय	ɪ n d̪ ɾ ɪ j
वीरान	ʋ iː ɾ ɑː n
नर्तकी	n ə ɾ t̪ ə k iː
उत्तराधिकारी	ʊ t̪ t̪ ə ɾ ɑː d̪ ʱ ɪ k ɑː ɾ iː
आत्मघाती	ɑː t̪ m ə ɡ ʱ ɑː t̪ iː
आनन	ɑː n ə n
आफ़त	ɑː f ə t̪
जज	d͡ʒ ə d͡ʒ
पंगु	p ə ŋ ɡ uː
मोरनी	m oː ɾ n iː
पुण्य	p ʊ n j
बरमा	b ə ɾ m ɑː
ललाट	l ə l ɑː ʈ
मंत्र	m ə n t̪ ɾ
ढकना	ɖ ʱ ə k n ɑː
अग्रिम	ə ɡ ɾ ɪ m
आग्नेय	ɑː ɡ n eː j
भटकना	b ʱ ə ʈ ə k n ɑː
तिरुवनंतपुरम	t̪ ɪ ɾ ʊ ʋ ə n ə n t̪ ə p ʊ ɾ ə m
पुल	p ʊ l
सुचारु	s ʊ t͡ʃ ɑː ɾ uː
पर	p ə ɾ
अभिगम	ə b ʱ ɪ ɡ ə m
लौंग	l ɔː ŋ ɡ
ज्ञानवर्धन	ɡ j ɑː n ʋ ə ɾ d̪ ʱ ə n
समझौता	s ə m d͡ʒ ʱ ɔː t̪ ɑː
उच्चायुक्त	ʊ t͡ʃ t͡ʃ ɑː j ʊ k t̪
भगवान	b ʱ ə ɡ ʋ ɑː n
बूझना	b uː d͡ʒ ʱ n ɑː
मह्ल	m ə ʱ l
भूमिगत	b ʱ uː m ɪ ɡ ə t̪
भात	b ʱ ɑː t̪
सत्तावन	s ə t̪ t̪ ɑː ʋ ə n
समाधान	s ə m ɑː d̪ ʱ ɑː n
नाशपाती	n ɑː ʃ p ɑː t̪ iː
रमणीय	ɾ ə m ɳ iː j ə
पारी	p ɑː ɾ iː
संपदा	s ə m p ə d̪ ɑː
पाउंड	p ɑː ʊ n ɖ
इतिहास	ɪ t̪ ɪ ɦ ɑː s
हलफ़नामा	ɦ ə l ə f n ɑː m ɑː
हिया	ɦ iː j ɑː
गाँधीनगर	ɡ ɑ̃ː d̪ ʱ iː n ə ɡ ə ɾ
गली	ɡ ə l iː
सैद्धांतिक	s ɛː d̪ d̪ ʱ ɑː n t̪ ɪ k
तैंतालीस	t̪ ɛː n t̪ ɑː l iː s
संरचना	s ə n ɾ ə t͡ʃ n ɑː
सिद्धांत	s ɪ d̪ d̪ ʱ ɑː n t̪
आधिक	ɑː d̪ ʱ ɪ k
कालापन	k ɑː l ɑː p ə n
अरवी	ə ɾ ʋ iː
पत्तीदार	p ə t̪ t̪ iː d̪ ɑː ɾ
युद्धस्थल	j ʊ d̪ d̪ ʱ s t̪ʰ ə l
मालागासी	m ɑː l ɑː ɡ ɑː s iː
प्रभुत्व	p ɾ ə b ʱ ʊ t̪ ʋ
शाबाश	ʃ ɑː b ɑː ʃ
बित्ता	b ɪ t̪ t̪ ɑː
कँगनी	k ə̃ ɡ n iː
ऐतराज़	ɛː t̪ ɾ ɑː z
बदौलत	b ə d̪ ɔː l ə t̪
पालतू	p ɑː l t̪ uː
हाइड्रोजन	ɦ ɑː ɪ ɖ ɾ oː d͡ʒ ə n
धर्मभूमि	d̪ ʱ ə ɾ m b ʱ uː m iː
मानवाधिकार	m ɑː n ə ʋ ɑː d̪ ʱ ɪ k ɑː ɾ
तोहफ़ा	t̪ oː ʱ f ɑː
प्रतिफल	p ɾ ə t̪ ɪ pʰ ə l
लौ	l ɔː
पूरा	p uː ɾ ɑː
ठुकराना	ʈʰ ʊ k ɾ ɑː n ɑː
हमारा	ɦ ə m ɑː ɾ ɑː
ओलिंपियाड	oː l ɪ m p iː j ɑː ɖ
टेक	ʈ eː k
दिनभर	d̪ ɪ n b ʱ ə ɾ
छिपाना	t͡ʃʰ ɪ p ɑː n ɑː
जानवर	d͡ʒ ɑː n ʋ ə ɾ
शहंशाह	ʃ ɛː ʱ n ʃ ɑː ʱ
कैंब्रिज	k ɛː m b ɾ ɪ d͡ʒ
चिथड़ा	t͡ʃ ɪ t̪ʰ ɽ ɑː
कैथी	k ɛː t̪ʰ iː
आक्रमणकारी	ɑː k ɾ ə m ə n k ɑː ɾ iː
हिंदी	ɦ ɪ n d̪ iː
कंपन	k ə m p ə n
बोध	b oː d̪ ʱ
क्षारीय	k ʃ ɑː ɾ iː j
निकलवाना	n ɪ k ə l ʋ ɑː n ɑː
चाशनी	t ʃ ɑː ʃ n iː
इक्यानवे	ɪ k j ɑː n ʋ eː
साझा	s ɑː d͡ʒ ʱ ɑː
सिलवट	s ɪ l ʋ ə ʈ
ठंड	ʈʰ ə n ɖ
अभ्यास	ə b ʱ j ɑː s
ज्वालामुखी	d ʒ ʋ aː l aː m ʊ kʰ iː
तस्वीर	t̪ ə s ʋ iː ɾ
पन्ना	p ə n n ɑː
गुलदस्ता	ɡ ʊ l d̪ ə s t̪ ɑː
वेलिंग्टन	ʋ eː l ɪ ŋ ɡ ʈ ə n
हमला	ɦ ə m l ɑː
डूंगर	ɖ uː ŋ ɡ ə ɾ
इलज़ाम	ɪ l z ɑː m
पगली	p ə ɡ l iː
आलु	ɑː l uː
नीति	n iː t̪ iː
लड्डू	l ə ɖ ɖ uː
साड़ी	s ɑː ɽ iː
मीर	m iː ɾ
जुनून	d͡ʒ ʊ n uː n
चमड़ी	t͡ʃ ə m ɽ iː
इंजन	ɪ ɲ d͡ʒ ə n
बचत	b ə t͡ʃ ə t̪
मलहम	m ə l ɦ ə m
प्राक्कथन	p ɾ ɑː k k ə t̪ʰ ə n
ने	n eː
कोरा	k oː ɾ ɑː
स्वच्छ	s ʋ ə t͡ʃ t͡ʃʰ
रंजिश	ɾ ə ɲ d͡ʒ ɪ ʃ
अप्रकट	ə p ɾ ə k ə ʈ
ओझा	oː d͡ʒ ʱ ɑː
अंकुश	ə ŋ k ʊ ʃ
बहाव	b ə ɦ ɑː ʋ
हूबहू	ɦ uː b ə ɦ uː
उज़्बेकिस्तान	ʊ z b eː k ɪ s t̪ ɑː n
बहरा	b ɛː ʱ ɾ ɑː
कोसना	k oː s n ɑː
उदास	ʊ d̪ ɑː s
ज़नाना	z ə n ɑː n ɑː
उधड़ना	ʊ d̪ ʱ ə ɽ n ɑː
संसार	s ə n s ɑː ɾ
आसरा	ɑː s ɾ ɑː
हल	ɦ ə l
खिसकना	kʰ ɪ s ə k n ɑː
बुद्ध	b ʊ d̪ d̪ ʱ
दीया	d̪ iː j ɑː
प्रजातंत्रवाद	p ɾ ə d͡ʒ ɑː t̪ ə n t̪ ɾ ə ʋ ɑː d̪
वातानुकूलित	ʋ ɑː t̪ ɑː n ʊ k uː l ɪ t̪
स्वाहिली	s ʋ ɑː ɦ ɪ l iː
रोज़गार	ɾ oː z ɡ ɑ ɾ
नोनी	n oː n iː
मसनद	m ə s n ə d̪
तन	t̪ ə n
तेईस	t̪ eː iː s
चिंगारी	t͡ʃ ɪ ŋ ɡ ɑː ɾ iː
अलम	ə l ə m
आसाम	ɑː s ɑː m
आना	ɑː n ɑː
दिलासा	d̪ ɪ l ɑː s ɑː
में	m ẽ
अनुयायी	ə n ʊ j ɑː j iː
सांड	s ɑː n ɖ
कोंपल	k oː m p ə l
रतालू	ɾ ə t̪ ɑː l uː
फूलदान	pʰ uː l d̪ ɑː n
साथसाथ	s aː t̪ʰ s aː t̪ʰ
धमनी	d̪ ʱ ə m n iː
साधारणतः	s ɑː d̪ ʱ ɑː ɾ ə n t̪ əʰ
निहाई	n ɪ ɦ ɑː iː
गोवा	ɡ oː ʋ ɑː
गुलज़ार	ɡ ʊ l z ɑː ɾ
इस	ɪ s
सैर	s ɛː ɾ
छानना	t͡ʃʰ ɑː n n ɑː
हलाक	ɦ ə l ɑː k
वायु	ʋ ɑː j uː
अनाथालय	ə n ɑː t̪ʰ ɑː l ə j
नीदरलैण्ड	n iː d̪ ə ɾ l ɛː n ɖ
मेहनती	m eː ɦ ə n t̪ iː
सेवानिवृत्त	s eː ʋ ɑː n ɪ ʋ ɾ ɪ t̪ t̪
बहुजन	b ə ɦ ʊ d͡ʒ ə n
फ़रवरी	f ə ɾ ʋ ə ɾ iː
दफ़नाना	d̪ ə f n ɑː n ɑː
विलीन	ʋ ɪ l iː n
गर्भावस्था	ɡ ə ɾ b ʱ ɑː ʋ ə s t̪ʰ ɑː
खिलौना	kʰ ɪ l̪ ɔː n̪ ɑː
वहशी	ʋ ə ʱ ʃ iː
उचित	ʊ t͡ʃ ɪ t̪
संघ	s ə ŋ ɡ ʱ
न्यूज़ीलैण्ड	n j uː z iː l ɛː n ɖ
पनाह	p ə n ɑː ʱ
मध्य	m ə d̪ ʱ j
आक	ɑː k
नाभिकीय	n ɑː b ʱ ɪ k iː j
नाना	n ɑː n ɑː
चक्रवृद्धि	t͡ʃ ə k ɾ ə ʋ ɾ ɪ d̪ d̪ ʱ iː
चीता	t͡ʃ iː t̪ ɑː
निर्देश	n ɪ ɾ d̪ eː ʃ
गर्दिश	ɡ ə ɾ d̪ ɪ ʃ
अगणित	ə ɡ ə n ɪ t̪
तामील	t̪ ɑː m iː l
बांग्लादेश	b ɑː ŋ ɡ l ɑː d̪ eː ʃ
द्वारा	d̪ ʋ ɑː ɾ ɑː
पोलैंड	p oː l ɛː n ɖ
मय्यत	m ə j j ə t̪
कार्ड	k ɑː ɾ ɖ
किमी	k ɪ m iː
चतुराई	t͡ʃ ə t̪ ʊ ɾ ɑː iː
बेइज़्ज़ती	b eː ɪ z z ə t̪ iː
तीली	t̪ iː l iː
पुष्टीकरण	p ʊ ʃ ʈ iː k ə ɾ ə n
ज़िम्बाब्वे	z ɪ m b ɑː b ʋ eː
स्थितिज	s t̪ʰ ɪ t̪ ɪ d͡ʒ
उन्होंने	ʊ n ɦ õː n eː
राख	r a kʰ
जोशीला	d͡ʒ oː ʃ iː l ɑː
आत्मीय	ɑː t̪ m iː j
कलीसिया	k ə l iː s iː j ɑː
घर्षण	ɡ ʱ ə ɾ ʃ ə n
निर्जीव	n ɪ ɾ d͡ʒ iː ʋ
मिसाल	m ɪ s ɑː l
छोकरी	t͡ʃʰ oː k ɾ iː
अतुल्य	ə t̪ ʊ l j
शीर्षक	ʃ iː ɾ ʃ ə k
शादीशुदा	ʃ ɑː d̪ iː ʃ ʊ d̪ ɑː
सधुक्कड़ी	s ə d̪ ʱ ʊ k k ə ɽ iː
धर्मशाला	d̪ ʱ ə ɾ ə m ʃ ɑː l ɑː
धर्म	d̪ ʱ ə ɾ m
चुसना	t ʃ ʊ s n̪ aː
अंगहीन	ə ŋ ɡ ʱ iː n
पूछना	p uː t͡ʃʰ n ɑː
नापना	n ɑː p n ɑː
उत्तरार्द्ध	ʊ t̪ t̪ ə ɾ ɑː ɾ d̪ d̪ ʱ
भेजा	b ʱ eː d͡ʒ ɑː
प्रेरणा	p ɾ eː ɾ n ɑː
फ़ीस	f iː s
अत्युत्तम	ə t̪ j ʊ t̪ t̪ ə m
अपदेश	ə p d̪ eː ʃ
समाना	s ə m ɑː n ɑː
उठना	ʊ ʈʰ n ɑː
अज्ञानपन	ə ɡ j ɑː n p ə n
प्रधानाध्यापक	p ɾ ə d̪ ʱ ɑː n ɑː d̪ ʱ j ɑː p ə k
स्मरण	s m ə ɾ ə n
अत्फ़ाल	ə t̪ f ɑː l
जनपद	d͡ʒ ə n p ə d̪
महागुरु	m ə ɦ ɑː ɡ ʊ ɾ uː
जई	d͡ʒ ə iː
अपेक्षाकृत	ə p eː k ʃ ɑː k ɾ ɪ t̪
तहज़ीब	t̪ ɛː ʱ z iː b
माजरा	m ɑː d͡ʒ ɾ ɑː
मोच	m oː t͡ʃ
प्रादेशिक	p ɾ ɑː d̪ eː ʃ ɪ k
हुआ	ɦ ʊ ɑː
इंडोनेशिया	ɪ n ɖ oː n eː ʃ iː j ɑː
फेफड़ा	pʰ eː pʰ ɽ ɑː
नशेड़ी	n ə ʃ eː ɽ iː
पसीना	p ə s iː n ɑː
प्रबन्ध	p ɾ ə b ə n d̪ ʱ
लण्ड	l ə n ɖ
मंच	m ə ɲ t͡ʃ
कुनबा	k ʊ n b ɑː
पाँचवां	p ɑ̃ː t͡ʃ ʋ ɑ̃ː
दादुर	d̪ ɑː d̪ ʊ ɾ
कैंची	k ɛː ɲ t͡ʃ iː
तसल्ली	t̪ ə s ə l l iː
कुँआरी	k ʊ̃ ɑː ɾ iː
दिखावा	d̪ ɪ kʰ ɑː ʋ ɑː
चपरासी	t͡ʃ ə p ɾ ɑː s iː
अपर्याप्त	ə p ə ɾ j ɑː p t̪
कचहरी	k ə t͡ʃ ɛː ʱ ɾ iː
सफ़र	s ə f ə ɾ
हसीन	ɦ ə s iː n
मूस	m uː s
अंचल	ə ɲ t͡ʃ ə l
पंसारी	p ə n s ɑː ɾ iː
अनुपस्थिति	ə n ʊ p ə s t̪ʰ ɪ t̪ iː
फ़रमाना	f ə ɾ m ɑː n ɑː
याददाश्त	j ɑː d̪ d̪ ɑː ʃ t̪
औषध	ɔː ʃ ə d̪ ʱ
शनि	ʃ ə n iː
सर्वनाम	s ə ɾ ʋ ə n ɑː m
क्रोध	k ɾ oː d̪ ʱ
उससे	ʊ s s eː
निवास	n ɪ ʋ ɑː s
खाँसी	kʰ ɑ̃ː s iː
हल्का	ɦ ə l̪ k ɑː
पकाना	p ə k ɑː n ɑː
रवा	ɾ ə ʋ ɑː
ग्वालियर	ɡ ʋ ɑː l iː j ə ɾ
बादशाहत	b ɑː d̪ ʃ ɑː ɦ ə t̪
नायिका	n ɑː j ɪ k ɑː
राष्ट्रीय	ɾ ɑː ʃ ʈ ɾ iː j
पारगम्यता	p ɑː ɾ ɡ ə m j ə t̪ ɑː
उन्नत	ʊ n n ə t̪
गायकी	ɡ ɑː j ə k iː
अंधेरा	ə n d̪ ʱ eː ɾ ɑː
अनिश्चितता	ə n ɪ ʃ t͡ʃ ɪ t̪ t̪ ɑː
मोरक्को	m oː ɾ ə k k oː
मुकम्मल	m ʊ k ə m m ə l
मुंडन	m ʊ n ɖ ə n
स्थगित	s t̪ʰ ə ɡ ɪ t̪
कन्द	k ə n d̪
जहान	d͡ʒ ə ɦ ɑː n
औषधि	ɔː ʃ d̪ ʱ iː
लालच	l ɑː l ə t͡ʃ
निषेधन	n ɪ ʃ eː d̪ ʱ ə n
अंश	ə n ʃ
कश्मीर	k ə ʃ m iː ɾ
वालिदैन	ʋ ɑː l ɪ d̪ ɛː n
गौरव	ɡ ɔː ɾ ə ʋ
माफ़ी	m ɑː f iː
गोबर	ɡ oː b ə ɾ
सहस्रपाद	s ɛː ʱ s ɾ ə p ɑː d̪
संगणक	s ə ŋ ɡ ə n ə k
आफ़ताब	ɑː f t̪ ɑː b
पसरना	p ə s ə ɾ n ɑː
रागमाला	ɾ ɑː ɡ m ɑː l ɑː
घाव	ɡ ʱ ɑː ʋ
अरब	ə ɾ ə b
पेचीदा	p eː t͡ʃ iː d̪ ɑː
अणु	ə n uː
रोपाई	ɾ oː p ɑː iː
भाई	b ʱ ɑː iː
बादाम	b ɑː d̪ ɑː m
दिनांकित	d̪ ɪ n ɑː ŋ k ɪ t̪
विधानसभा	ʋ ɪ d̪ ʱ ɑː n s ə b ʱ ɑː
कूटनीतिक	k uː ʈ n iː t̪ ɪ k
रीति	ɾ iː t̪ iː
जूता	d͡ʒ uː t̪ ɑː
आपातकाल	ɑː p ɑː t̪ k ɑː l
व्यस्त	ʋ j ə s t̪
सेहतमंद	s eː ɦ ə t̪ m ə n d̪
दफ़्तरशाह	d̪ ə f t̪ ə ɾ ʃ ɑː ʱ
दस्यु	d̪ ə s j uː
